date,campaign_id,seller_id,category,daily_budget,ad_spend,impressions,clicks,orders,attributed_sales
2024-04-28,C1020,S2015,Home,6106.64,6106.64,84022,485,13,23751.46
2024-04-05,C1113,S2086,Sports,14336.78,6255.95,120788,622,13,17416.91
2024-05-03,C1152,S2117,Beauty,6816.97,6816.97,46473,583,46,58613.79
2024-06-18,C1112,S2086,Beauty,5328.38,4660.33,34521,268,30,47531.31
2024-04-16,C1079,S2061,Sports,5386.43,3232.44,52762,289,16,24030.15
2024-06-10,C1144,S2111,Home,4587.29,4587.29,56547,290,4,5369.2
2024-04-18,C1037,S2027,Electronics,4657.49,1478.19,8784,100,4,11869.95
2024-04-04,C1001,S2001,Sports,943.48,374.96,2863,28,1,1184.11
2024-06-22,C1097,S2076,Electronics,5959.98,2448.99,14235,123,8,18260.42
2024-05-12,C1089,S2070,Electronics,546.53,176.1,1022,8,0,0.0
2024-06-10,C1009,S2006,Electronics,1990.26,1088.78,5595,61,3,8166.46
2024-06-13,C1114,S2087,Beauty,307.05,169.41,1388,10,0,0.0
2024-04-08,C1022,S2017,Electronics,806.78,569.84,5918,41,2,5363.77
2024-05-04,C1081,S2062,Electronics,704.63,309.54,3174,17,0,0.0
2024-05-21,C1099,S2077,Beauty,493.8,485.5,3811,45,1,1761.74
2024-05-29,C1128,S2098,Beauty,535.92,291.6,1954,22,0,0.0
2024-05-11,C1060,S2047,Electronics,1586.33,767.03,9221,38,1,2362.84
2024-05-25,C1094,S2074,Electronics,4271.26,1366.95,10950,47,3,8078.97
2024-05-23,C1060,S2047,Electronics,1586.33,753.23,8174,39,3,7765.48
2024-05-05,C1020,S2015,Home,6106.64,6106.64,94279,543,5,8993.53
2024-04-28,C1087,S2068,Beauty,508.24,229.13,1541,16,2,2116.94
2024-06-08,C1034,S2025,Electronics,738.75,543.17,4670,24,1,2683.39
2024-04-29,C1133,S2103,Beauty,5212.11,2690.91,25134,230,8,13099.48
2024-04-01,C1028,S2021,Home,4175.95,1728.98,24910,143,9,16411.67
2024-05-04,C1149,S2115,Electronics,3925.63,1690.34,23231,115,4,10039.07
2024-04-08,C1102,S2079,Beauty,6294.23,6294.23,63621,441,42,40071.21
2024-05-03,C1064,S2049,Home,293.65,179.8,1789,15,0,0.0
2024-04-19,C1100,S2078,Home,573.21,573.21,5089,32,1,1273.11
2024-05-07,C1040,S2030,Sports,1782.54,830.81,14200,81,0,0.0
2024-06-12,C1158,S2122,Fashion,1803.12,1286.13,5476,69,2,1925.5
2024-05-08,C1027,S2020,Beauty,59054.17,23086.31,161455,1775,122,210862.51
2024-05-29,C1066,S2050,Beauty,2220.85,1876.47,11781,124,2,2845.01
2024-06-10,C1030,S2022,Beauty,7500.86,6655.32,57415,435,48,46987.41
2024-04-12,C1037,S2027,Electronics,4657.49,1650.94,15017,124,5,12893.06
2024-05-05,C1156,S2120,Fashion,1805.81,1000.34,10243,70,1,1090.5
2024-04-22,C1012,S2008,Sports,493.27,493.27,4663,46,2,3193.97
2024-05-30,C1142,S2109,Fashion,1424.76,1007.49,6656,55,1,908.12
2024-06-16,C1102,S2079,Beauty,6294.23,5138.98,42388,287,32,36612.46
2024-05-05,C1090,S2071,Electronics,927.44,419.48,5519,30,2,4404.75
2024-05-19,C1040,S2030,Sports,1782.54,739.0,9159,72,3,5363.27
2024-05-02,C1126,S2097,Sports,2820.65,1119.88,17067,126,6,12015.29
2024-04-10,C1063,S2049,Electronics,127.25,127.25,1237,10,0,0.0
2024-04-20,C1009,S2006,Electronics,1990.26,871.94,4943,60,3,7591.79
2024-04-28,C1055,S2043,Beauty,2688.05,953.43,5962,70,4,5595.41
2024-04-19,C1013,S2009,Sports,1732.7,806.92,13000,87,6,9553.78
2024-06-03,C1133,S2103,Beauty,5212.11,2493.45,22028,199,7,10683.89
2024-06-04,C1082,S2063,Sports,4457.67,2589.33,23192,219,5,7658.48
2024-05-17,C1109,S2084,Home,10186.39,4951.54,50306,367,14,22286.41
2024-04-03,C1033,S2024,Electronics,558.64,269.57,4409,15,1,2724.26
2024-05-29,C1143,S2110,Sports,1197.67,542.83,10039,42,2,3304.11
2024-05-23,C1104,S2081,Sports,3280.31,1423.11,16271,119,5,5921.63
2024-06-21,C1042,S2031,Beauty,1261.48,596.32,3301,40,2,3360.85
2024-04-20,C1130,S2100,Sports,3584.28,2099.57,19913,132,6,7004.34
2024-05-15,C1135,S2104,Electronics,1435.29,1435.29,15097,62,0,0.0
2024-05-24,C1153,S2118,Electronics,3184.97,1368.26,10714,66,5,12955.53
2024-04-21,C1031,S2023,Beauty,2412.31,781.63,5115,57,8,9120.32
2024-06-08,C1141,S2108,Fashion,1130.98,766.0,5868,53,3,2629.83
2024-06-11,C1067,S2051,Electronics,5654.84,4650.7,21524,210,10,24185.36
2024-05-13,C1080,S2061,Toys,5727.31,2493.53,45781,288,10,6169.38
2024-05-08,C1034,S2025,Electronics,738.75,738.75,7376,35,0,0.0
2024-06-21,C1069,S2053,Beauty,222.33,75.66,336,4,0,0.0
2024-05-22,C1139,S2107,Electronics,9837.11,4822.56,68375,328,17,47244.65
2024-04-19,C1003,S2002,Sports,732.87,447.52,4671,45,3,4231.87
2024-05-12,C1070,S2053,Sports,142.38,66.19,2099,8,0,0.0
2024-04-04,C1103,S2080,Beauty,1414.63,736.17,5711,65,2,2209.68
2024-04-02,C1080,S2061,Toys,5727.31,2745.16,66456,319,17,9688.61
2024-04-21,C1061,S2048,Electronics,8933.93,3076.73,77720,269,15,33350.77
2024-05-09,C1098,S2076,Beauty,7223.9,2748.81,15057,159,9,10594.41
2024-05-25,C1058,S2046,Electronics,4523.61,3278.27,21301,178,9,22319.99
2024-05-12,C1063,S2049,Electronics,127.25,113.71,1288,8,1,2453.6
2024-04-16,C1150,S2116,Home,6641.48,2508.13,18641,200,24,53951.62
2024-06-09,C1042,S2031,Beauty,1261.48,556.62,2383,35,1,1816.06
2024-05-06,C1113,S2086,Sports,14336.78,6195.96,135039,611,16,23205.77
2024-04-20,C1060,S2047,Electronics,1586.33,652.39,7225,37,2,4697.64
2024-04-13,C1103,S2080,Beauty,1414.63,572.24,5055,49,4,5065.66
2024-04-08,C1072,S2055,Electronics,29450.31,16012.17,83251,706,33,68157.7
2024-04-01,C1052,S2040,Sports,17666.34,6814.69,127503,708,18,27110.45
2024-06-20,C1046,S2034,Beauty,4801.41,1472.1,6457,90,3,3539.57
2024-05-05,C1029,S2022,Home,5337.16,5337.16,51090,464,25,47819.56
2024-05-02,C1035,S2025,Beauty,1898.35,853.88,6248,49,0,0.0
2024-05-10,C1153,S2118,Electronics,3184.97,1305.36,10508,64,1,2597.37
2024-04-08,C1090,S2071,Electronics,927.44,605.85,6634,46,1,2474.45
2024-05-01,C1128,S2098,Beauty,535.92,345.8,2608,29,0,0.0
2024-06-13,C1001,S2001,Sports,943.48,464.82,2707,30,3,3728.45
2024-05-20,C1090,S2071,Electronics,927.44,567.76,7619,37,3,6932.09
2024-06-12,C1153,S2118,Electronics,3184.97,1103.31,6627,48,2,4741.66
2024-05-18,C1066,S2050,Beauty,2220.85,1967.15,10641,134,3,4291.89
2024-04-13,C1105,S2081,Electronics,1392.46,1298.02,8583,63,2,6103.57
2024-05-20,C1112,S2086,Beauty,5328.38,5328.38,59880,363,32,58580.4
2024-06-19,C1157,S2121,Fashion,559.41,341.15,4409,33,1,1091.16
2024-05-23,C1149,S2115,Electronics,3925.63,1633.64,19639,104,9,23383.61
2024-06-18,C1158,S2122,Fashion,1803.12,1342.3,5421,70,4,3795.95
2024-05-24,C1060,S2047,Electronics,1586.33,657.25,8679,32,3,7359.75
2024-06-12,C1103,S2080,Beauty,1414.63,525.28,2893,36,2,2255.67
2024-05-14,C1043,S2032,Home,1207.3,540.46,4512,44,4,7300.63
2024-04-23,C1034,S2025,Electronics,738.75,728.36,7245,39,0,0.0
2024-05-10,C1127,S2098,Electronics,285.61,260.79,2624,15,0,0.0
2024-05-26,C1043,S2032,Home,1207.3,486.75,3969,37,2,3539.46
2024-05-27,C1137,S2105,Home,4796.02,2649.31,19672,158,5,9515.92
2024-04-19,C1094,S2074,Electronics,4271.26,2296.65,21384,92,7,19212.3
2024-05-20,C1016,S2012,Home,9001.07,9001.07,148468,897,57,95510.57
2024-06-18,C1144,S2111,Home,4587.29,4587.29,50785,284,12,17234.72
2024-05-26,C1091,S2071,Fashion,979.78,666.82,4404,50,1,671.38
2024-05-19,C1153,S2118,Electronics,3184.97,962.08,7232,42,3,6855.79
2024-04-11,C1117,S2090,Home,4065.85,2360.84,41445,219,11,14466.36
2024-06-07,C1162,S2126,Fashion,5242.0,3889.52,19592,216,13,10380.1
2024-05-22,C1046,S2034,Beauty,4801.41,1412.37,6601,89,6,7654.17
2024-04-23,C1074,S2057,Electronics,3077.61,1195.23,9392,65,7,19660.73
2024-05-25,C1054,S2042,Sports,1370.16,579.24,8993,53,2,2612.68
2024-05-04,C1114,S2087,Beauty,307.05,139.78,1087,10,0,0.0
2024-05-01,C1040,S2030,Sports,1782.54,822.38,10563,78,1,1921.15
2024-06-17,C1053,S2041,Fashion,10844.87,8236.88,92110,599,33,28474.67
2024-04-19,C1016,S2012,Home,9001.07,9001.07,132029,966,60,88711.85
2024-04-21,C1133,S2103,Beauty,5212.11,2227.1,20702,200,9,12836.04
2024-06-20,C1141,S2108,Fashion,1130.98,870.32,7768,54,0,0.0
2024-04-27,C1085,S2066,Toys,1706.46,956.91,12319,132,6,4314.67
2024-04-28,C1101,S2078,Fashion,2094.67,854.41,6563,66,6,4769.65
2024-05-23,C1135,S2104,Electronics,1435.29,1177.87,10782,53,0,0.0
2024-05-20,C1163,S2127,Fashion,812.97,619.3,4556,49,4,4403.4
2024-05-17,C1035,S2025,Beauty,1898.35,873.35,6725,46,3,3712.0
2024-06-13,C1057,S2045,Electronics,3433.05,1312.03,20773,64,1,2426.9
2024-06-04,C1150,S2116,Home,6641.48,2523.52,18204,189,22,52136.39
2024-06-05,C1063,S2049,Electronics,127.25,124.4,1013,8,0,0.0
2024-04-21,C1078,S2060,Fashion,2938.67,1255.25,6052,96,10,9061.27
2024-05-22,C1075,S2057,Fashion,1829.22,869.4,4078,49,1,1076.76
2024-06-13,C1017,S2012,Electronics,11302.53,10734.98,83348,575,11,21828.71
2024-06-09,C1131,S2101,Beauty,3094.39,1182.24,7991,61,3,3402.9
2024-05-16,C1073,S2056,Electronics,8751.38,8592.05,41454,293,33,85593.55
2024-04-08,C1053,S2041,Fashion,10844.87,6351.86,69381,523,33,24589.78
2024-05-12,C1123,S2095,Electronics,853.95,420.44,3091,15,1,2009.65
2024-06-14,C1058,S2046,Electronics,4523.61,4172.47,24167,208,19,44559.77
2024-05-08,C1142,S2109,Fashion,1424.76,1082.11,6554,60,2,2006.54
2024-04-09,C1085,S2066,Toys,1706.46,984.14,14511,136,4,2675.66
2024-04-25,C1156,S2120,Fashion,1805.81,952.46,10802,63,5,6157.31
2024-06-09,C1091,S2071,Fashion,979.78,548.82,4340,41,3,2279.72
2024-06-23,C1123,S2095,Electronics,853.95,384.68,2165,13,2,3741.36
2024-06-02,C1040,S2030,Sports,1782.54,640.59,9828,58,7,13543.06
2024-06-18,C1124,S2096,Electronics,6094.33,5943.68,149510,451,29,83942.31
2024-06-18,C1142,S2109,Fashion,1424.76,1334.16,9188,72,0,0.0
2024-05-07,C1128,S2098,Beauty,535.92,280.95,2415,26,1,1193.65
2024-04-21,C1082,S2063,Sports,4457.67,2303.49,26442,213,10,13222.05
2024-04-26,C1076,S2058,Sports,911.67,304.87,2743,19,0,0.0
2024-05-01,C1080,S2061,Toys,5727.31,2774.77,56527,332,10,6170.32
2024-05-17,C1058,S2046,Electronics,4523.61,4407.68,29949,227,14,32173.18
2024-04-04,C1123,S2095,Electronics,853.95,571.78,4573,23,0,0.0
2024-04-22,C1006,S2004,Home,4034.75,2319.32,27653,157,5,11637.31
2024-06-08,C1129,S2099,Fashion,1156.66,627.9,5378,39,3,2638.71
2024-04-11,C1133,S2103,Beauty,5212.11,3268.11,37763,314,15,22163.16
2024-05-14,C1058,S2046,Electronics,4523.61,3958.6,29437,208,12,31151.47
2024-05-30,C1060,S2047,Electronics,1586.33,677.7,7025,32,1,2341.3
2024-04-07,C1074,S2057,Electronics,3077.61,1205.99,8589,69,4,11347.31
2024-06-20,C1058,S2046,Electronics,4523.61,4097.69,23829,187,10,26873.73
2024-04-21,C1110,S2085,Beauty,794.74,665.33,7197,52,7,8764.11
2024-04-29,C1074,S2057,Electronics,3077.61,1294.91,9679,60,2,5892.42
2024-06-20,C1099,S2077,Beauty,493.8,482.93,2996,40,2,3600.68
2024-05-28,C1087,S2068,Beauty,508.24,243.63,1564,16,3,3448.87
2024-05-29,C1006,S2004,Home,4034.75,2934.35,33967,189,14,34224.25
2024-06-08,C1164,S2128,Fashion,1473.66,724.2,3728,38,0,0.0
2024-05-05,C1002,S2001,Electronics,673.77,317.43,3578,16,0,0.0
2024-06-23,C1093,S2073,Fashion,310.74,202.98,2044,16,1,810.36
2024-04-18,C1137,S2105,Home,4796.02,2613.22,23703,176,8,15788.42
2024-06-20,C1018,S2013,Beauty,2400.15,1223.13,13034,112,5,7344.78
2024-06-16,C1152,S2117,Beauty,6816.97,5034.07,33734,354,32,39365.12
2024-05-24,C1095,S2075,Sports,1554.33,670.15,6125,40,3,4594.45
2024-04-16,C1019,S2014,Toys,60.84,60.84,826,5,0,0.0
2024-06-07,C1005,S2003,Beauty,1195.34,404.29,2788,25,1,1197.51
2024-04-30,C1062,S2048,Beauty,4084.32,4084.32,33592,291,11,13991.8
2024-06-11,C1014,S2010,Home,2884.14,1447.68,11468,108,8,10451.28
2024-05-20,C1044,S2032,Sports,657.38,385.81,3455,36,0,0.0
2024-05-25,C1122,S2094,Beauty,11557.38,10667.8,67076,671,51,77564.74
2024-06-16,C1097,S2076,Electronics,5959.98,2323.37,17761,118,9,19397.1
2024-05-31,C1124,S2096,Electronics,6094.33,5437.26,143284,442,29,81504.7
2024-04-16,C1084,S2065,Beauty,486.62,249.19,1683,21,1,1538.84
2024-05-23,C1115,S2088,Beauty,1164.09,394.07,3992,38,0,0.0
2024-05-08,C1122,S2094,Beauty,11557.38,10547.35,78356,634,47,71693.82
2024-06-08,C1109,S2084,Home,10186.39,4464.51,44345,355,15,22676.77
2024-04-08,C1055,S2043,Beauty,2688.05,1125.7,9400,78,5,6567.46
2024-04-24,C1019,S2014,Toys,60.84,60.84,836,5,0,0.0
2024-05-30,C1050,S2038,Fashion,6773.51,6773.51,33600,340,7,6673.3
2024-06-02,C1132,S2102,Beauty,1755.9,760.57,4267,44,4,4223.06
2024-04-25,C1108,S2083,Home,2793.01,1476.77,15703,161,2,3521.79
2024-06-20,C1059,S2046,Beauty,3676.12,3676.12,38279,380,8,13227.85
2024-05-28,C1089,S2070,Electronics,546.53,243.0,1174,11,1,1709.31
2024-04-11,C1150,S2116,Home,6641.48,3072.47,23086,238,32,71530.41
2024-05-18,C1116,S2089,Beauty,1712.87,652.39,6700,54,2,3123.14
2024-05-15,C1093,S2073,Fashion,310.74,167.6,1332,15,3,2332.84
2024-06-16,C1160,S2124,Fashion,10141.84,6793.3,29647,425,14,9970.06
2024-04-30,C1100,S2078,Home,573.21,573.21,5344,34,0,0.0
2024-05-11,C1126,S2097,Sports,2820.65,978.83,10648,107,4,7554.04
2024-05-20,C1103,S2080,Beauty,1414.63,683.41,5041,57,4,5046.79
2024-04-18,C1006,S2004,Home,4034.75,2889.2,40011,193,5,12092.2
2024-05-01,C1060,S2047,Electronics,1586.33,869.87,10763,50,3,7086.55
2024-05-20,C1031,S2023,Beauty,2412.31,913.94,7057,60,15,17772.18
2024-06-04,C1004,S2003,Electronics,382.12,382.12,2932,18,1,2736.84
2024-05-10,C1032,S2023,Sports,1915.52,776.39,6012,63,1,1422.88
2024-06-20,C1109,S2084,Home,10186.39,4309.9,47970,301,11,16246.33
2024-05-01,C1139,S2107,Electronics,9837.11,4504.71,65648,341,12,28965.33
2024-04-10,C1102,S2079,Beauty,6294.23,6294.23,77112,452,27,26633.95
2024-04-04,C1100,S2078,Home,573.21,573.21,5868,37,1,1405.74
2024-05-30,C1140,S2107,Beauty,9463.27,3146.87,34251,256,11,14512.34
2024-04-12,C1141,S2108,Fashion,1130.98,619.37,5058,42,1,826.89
2024-06-01,C1092,S2072,Sports,1039.65,344.05,5958,34,6,7682.65
2024-05-30,C1005,S2003,Beauty,1195.34,475.11,3653,30,1,1078.2
2024-04-05,C1025,S2019,Beauty,2255.05,911.88,14077,68,2,2190.47
2024-05-21,C1121,S2093,Beauty,1015.91,525.34,3550,33,1,1426.99
2024-04-12,C1128,S2098,Beauty,535.92,304.66,2068,31,3,3746.13
2024-04-09,C1133,S2103,Beauty,5212.11,2886.17,33419,268,13,20302.99
2024-06-12,C1102,S2079,Beauty,6294.23,5393.75,59887,325,33,34439.91
2024-04-03,C1068,S2052,Electronics,835.86,359.92,2348,21,2,6890.52
2024-04-01,C1127,S2098,Electronics,285.61,285.61,2712,21,1,2636.25
2024-04-10,C1148,S2115,Home,2080.53,1492.27,16115,126,3,5355.18
2024-05-08,C1080,S2061,Toys,5727.31,2449.71,61989,306,10,5275.23
2024-05-11,C1016,S2012,Home,9001.07,9001.07,108851,912,63,103844.31
2024-06-05,C1092,S2072,Sports,1039.65,423.42,,41,1,1277.6
2024-04-11,C1037,S2027,Electronics,4657.49,2001.94,18027,148,5,13858.92
2024-06-21,C1035,S2025,Beauty,1898.35,690.85,4675,32,2,2436.24
2024-06-07,C1062,S2048,Beauty,4084.32,4084.32,32653,259,7,8530.39
2024-06-09,C1034,S2025,Electronics,738.75,568.74,5979,26,3,7785.68
2024-05-26,C1056,S2044,Beauty,690.55,259.04,1316,13,2,2822.37
2024-05-18,C1053,S2041,Fashion,10844.87,6066.99,75394,455,22,19663.72
2024-04-28,C1017,S2012,Electronics,11302.53,11302.53,112665,746,15,33780.97
2024-05-29,C1149,S2115,Electronics,3925.63,1793.65,18152,103,3,7025.66
2024-05-31,C1001,S2001,Sports,943.48,413.79,3654,29,2,2402.88
2024-06-11,C1116,S2089,Beauty,1712.87,860.34,7807,69,1,1786.8
2024-06-06,C1012,S2008,Sports,493.27,493.27,4975,45,1,1671.44
2024-06-15,C1164,S2128,Fashion,1473.66,781.35,3629,39,3,2788.78
2024-04-19,C1132,S2102,Beauty,1755.9,1030.27,6955,79,12,12606.4
2024-06-06,C1034,S2025,Electronics,738.75,621.49,6146,25,0,0.0
2024-06-12,C1052,S2040,Sports,17666.34,6289.05,91761,594,16,24779.46
2024-06-08,C1078,S2060,Fashion,2938.67,1706.24,7832,126,6,4808.96
2024-06-19,C1002,S2001,Electronics,673.77,292.83,2339,12,0,0.0
2024-06-07,C1112,S2086,Beauty,5328.38,5218.27,51458,347,45,74232.76
2024-06-23,C1118,S2091,Electronics,2288.72,544.36,6799,32,4,8392.88
2024-05-26,C1093,S2073,Fashion,310.74,188.61,1963,15,1,932.19
2024-05-10,C1078,S2060,Fashion,2938.67,1585.97,10323,123,3,2669.99
2024-05-03,C1033,S2024,Electronics,558.64,242.93,3558,11,0,0.0
2024-05-26,C1151,S2116,Beauty,7220.85,2250.46,21431,210,12,16606.31
2024-04-07,C1087,S2068,Beauty,508.24,231.58,1634,17,1,1032.87
2024-06-03,C1134,S2103,Fashion,4914.35,3033.57,29146,236,19,16913.98
2024-04-30,C1147,S2114,Home,1749.71,697.51,8488,55,3,3824.46
2024-06-07,C1055,S2043,Beauty,2688.05,930.56,4959,53,2,2631.41
2024-04-29,C1142,S2109,Fashion,1424.76,1085.04,5052,57,4,4025.62
2024-06-18,C1152,S2117,Beauty,6816.97,5708.39,31363,398,32,41339.68
2024-04-16,C1128,S2098,Beauty,535.92,325.2,2286,32,2,2728.56
2024-04-17,C1034,S2025,Electronics,738.75,738.75,7105,38,0,0.0
2024-06-17,C1106,S2082,Beauty,1077.61,484.08,3694,35,3,4273.15
2024-06-02,C1056,S2044,Beauty,690.55,216.77,877,10,2,2903.41
2024-05-17,C1120,S2093,Electronics,1010.09,406.77,5357,20,3,6599.04
2024-05-12,C1087,S2068,Beauty,508.24,223.57,1522,16,2,2309.71
2024-06-19,C1131,S2101,Beauty,3094.39,1250.17,7972,57,5,5394.35
2024-04-18,C1012,S2008,Sports,493.27,493.27,5091,50,2,3184.55
2024-04-11,C1121,S2093,Beauty,1015.91,527.13,4020,39,1,1198.34
2024-06-06,C1130,S2100,Sports,3584.28,2140.42,16299,137,0,0.0
2024-05-24,C1032,S2023,Sports,1915.52,926.92,7546,83,3,4465.72
2024-06-10,C1164,S2128,Fashion,1473.66,856.55,4985,42,2,1634.02
2024-06-03,C1161,S2125,Fashion,1108.43,683.81,2287,39,1,986.13
2024-04-30,C1105,S2081,Electronics,1392.46,1392.46,9981,60,2,5885.75
2024-04-15,C1004,S2003,Electronics,382.12,382.12,3610,23,0,0.0
2024-06-19,C1093,S2073,Fashion,310.74,217.83,1878,18,1,816.74
2024-06-05,C1115,S2088,Beauty,1164.09,350.33,3084,30,1,1483.03
2024-05-19,C1071,S2054,Electronics,3528.49,1206.78,11987,55,5,12479.75
2024-05-21,C1046,S2034,Beauty,4801.41,1732.96,9132,125,5,6184.09
2024-04-18,C1101,S2078,Fashion,2094.67,881.11,7862,70,4,3581.06
2024-06-10,C1123,S2095,Electronics,853.95,463.88,2912,15,0,0.0
2024-05-07,C1134,S2103,Fashion,4914.35,2755.97,26875,201,14,11409.94
2024-05-08,C1128,S2098,Beauty,535.92,313.46,1967,27,1,1289.91
2024-06-05,C1145,S2112,Beauty,605.97,256.14,2978,23,5,6513.92
2024-05-07,C1025,S2019,Beauty,2255.05,980.41,11514,60,2,2218.72
2024-06-12,C1138,S2106,Beauty,2302.32,1007.65,8421,76,5,5999.02
2024-04-12,C1102,S2079,Beauty,6294.23,6294.23,76976,473,48,54292.36
2024-05-09,C1088,S2069,Home,3012.59,1359.97,10675,110,4,6678.45
2024-06-06,C1150,S2116,Home,6641.48,2695.5,20728,182,25,58114.97
2024-06-18,C1081,S2062,Electronics,704.63,355.71,2427,16,1,2760.69
2024-06-07,C1059,S2046,Beauty,3676.12,3676.12,35150,405,8,12409.69
2024-04-21,C1097,S2076,Electronics,5959.98,2741.0,20346,164,12,27667.03
2024-06-14,C1069,S2053,Beauty,222.33,68.37,279,4,1,1180.6
2024-06-04,C1016,S2012,Home,9001.07,9001.07,130429,861,56,92099.13
2024-06-03,C1046,S2034,Beauty,4801.41,1353.36,7936,89,3,3646.94
2024-04-23,C1127,S2098,Electronics,285.61,271.83,2859,17,1,2738.22
2024-05-30,C1126,S2097,Sports,2820.65,1251.84,17045,120,2,4032.42
2024-05-26,C1030,S2022,Beauty,7500.86,6901.97,69106,521,44,47812.37
2024-05-11,C1134,S2103,Fashion,4914.35,1946.67,21756,154,6,5259.28
2024-05-26,C1059,S2046,Beauty,3676.12,3062.97,31999,351,9,14421.45
2024-06-08,C1102,S2079,Beauty,6294.23,5533.69,47826,329,37,40129.69
2024-04-09,C1113,S2086,Sports,14336.78,5379.25,100107,499,14,19924.83
2024-04-08,C1133,S2103,Beauty,5212.11,3237.3,41799,318,10,15131.45
2024-05-18,C1004,S2003,Electronics,382.12,284.95,3046,14,1,2619.57
2024-06-11,C1026,S2020,Electronics,34570.6,16444.73,174450,1095,71,135868.64
2024-04-15,C1156,S2120,Fashion,1805.81,966.38,12251,67,2,2227.16
2024-06-06,C1023,S2017,Home,810.55,524.29,4156,35,1,2396.87
2024-04-15,C1040,S2030,Sports,1782.54,902.68,15433,87,3,5525.03
2024-04-29,C1004,S2003,Electronics,382.12,382.12,3588,21,1,2413.74
2024-05-29,C1037,S2027,Electronics,4657.49,1431.06,8446,85,9,23523.54
2024-06-11,C1059,S2046,Beauty,3676.12,3676.12,50858,453,8,12054.41
2024-04-02,C1043,S2032,Home,1207.3,455.17,4000,39,2,3572.49
2024-05-27,C1020,S2015,Home,6106.64,6106.64,102811,517,7,11035.92
2024-04-21,C1136,S2104,Home,1983.86,897.24,9084,72,8,12952.13
2024-06-22,C1056,S2044,Beauty,690.55,263.98,1211,13,0,0.0
2024-05-31,C1090,S2071,Electronics,927.44,410.08,3868,27,2,5150.82
2024-05-30,C1127,S2098,Electronics,285.61,243.51,1760,14,0,0.0
2024-05-20,C1059,S2046,Beauty,3676.12,3676.12,40553,472,9,13799.24
2024-05-03,C1016,S2012,Home,9001.07,9001.07,115145,911,32,50556.75
2024-04-30,C1028,S2021,Home,4175.95,1745.66,25098,145,5,7856.59
2024-06-02,C1035,S2025,Beauty,1898.35,665.68,5081,33,2,2606.13
2024-04-03,C1121,S2093,Beauty,1015.91,529.83,5094,43,2,2415.81
2024-04-28,C1139,S2107,Electronics,9837.11,4331.05,77503,332,9,23038.16
2024-06-23,C1108,S2083,Home,2793.01,1212.68,11929,119,5,9086.62
2024-05-26,C1113,S2086,Sports,14336.78,5862.41,97044,555,17,22009.35
2024-05-03,C1098,S2076,Beauty,7223.9,2754.08,14418,145,11,12215.35
2024-05-23,C1009,S2006,Electronics,1990.26,970.48,5629,60,1,2555.5
2024-04-13,C1087,S2068,Beauty,508.24,221.5,1885,16,1,1178.76
2024-06-12,C1098,S2076,Beauty,7223.9,2914.79,16107,149,10,10506.84
2024-05-29,C1053,S2041,Fashion,10844.87,8504.62,79612,661,36,32320.36
2024-06-23,C1110,S2085,Beauty,794.74,529.07,4272,33,0,0.0
2024-05-27,C1152,S2117,Beauty,6816.97,6816.97,43707,592,60,71761.62
2024-06-22,C1065,S2050,Home,4230.34,1919.35,30921,161,3,3536.04
2024-05-23,C1095,S2075,Sports,1554.33,711.71,7681,49,3,4148.02
2024-05-13,C1040,S2030,Sports,1782.54,729.71,11033,68,2,4159.23
2024-04-05,C1151,S2116,Beauty,7220.85,3130.24,28555,336,14,19389.44
2024-06-12,C1026,S2020,Electronics,34570.6,17239.11,232570,1111,67,135387.37
2024-05-23,C1025,S2019,Beauty,2255.05,930.51,9763,56,5,5441.88
2024-05-22,C1080,S2061,Toys,5727.31,2617.36,42073,279,15,8251.24
2024-06-10,C1142,S2109,Fashion,1424.76,1125.97,5894,64,6,6413.06
2024-06-14,C1081,S2062,Electronics,704.63,366.02,2729,15,1,2919.88
2024-06-04,C1099,S2077,Beauty,493.8,473.93,3120,46,0,0.0
2024-05-25,C1091,S2071,Fashion,979.78,656.11,4458,45,4,2901.73
2024-04-20,C1152,S2117,Beauty,6816.97,6131.55,54889,563,70,95705.92
2024-04-02,C1063,S2049,Electronics,127.25,127.25,1425,11,1,2645.93
2024-04-18,C1033,S2024,Electronics,558.64,271.39,5309,13,0,0.0
2024-05-24,C1150,S2116,Home,6641.48,2752.14,24323,187,25,50568.43
2024-05-05,C1119,S2092,Fashion,4462.32,2150.27,12823,145,3,2462.14
2024-06-11,C1117,S2090,Home,4065.85,2712.36,43487,230,7,9366.6
2024-05-08,C1133,S2103,Beauty,5212.11,2807.0,29724,240,6,8738.46
2024-04-26,C1122,S2094,Beauty,11557.38,11365.13,80405,769,57,79881.76
2024-05-09,C1028,S2021,Home,4175.95,1833.55,22966,160,11,18718.91
2024-06-04,C1129,S2099,Fashion,1156.66,676.0,7576,45,3,2302.98
2024-04-30,C1146,S2113,Electronics,1070.76,406.1,4787,24,0,0.0
2024-05-14,C1056,S2044,Beauty,690.55,284.09,1193,14,2,3020.03
2024-04-18,C1008,S2005,Fashion,4198.97,2315.74,29511,146,8,7927.16
2024-06-03,C1135,S2104,Electronics,1435.29,1303.39,12671,51,1,2273.28
2024-06-01,C1068,S2052,Electronics,835.86,305.08,1788,16,1,3154.67
2024-04-16,C1065,S2050,Home,4230.34,1933.65,38657,164,10,11824.44
2024-05-28,C1097,S2076,Electronics,5959.98,3002.12,17732,166,8,17478.27
